Sector,Gas,Activity,Additional aggregation,Category,Year,Emissions
Waste,Biogenic CO2,Biomass,,MMSW landfills,1995,504826.3698
Waste,Biogenic CO2,Biomass,,Industrial landfills,1995,19572.0149
Waste,Biogenic CO2,Biomass,,LFG flaring,1995,29998.624
Waste,Biogenic CO2,Biomass,,WWTP gas flaring,1995,8536.2584
Waste,Biogenic CO2,Biomass,,WWTP ,1995,29166.7168
Residential,N2O,Energy,,Coal,1995,0.0771
Residential,N2O,Energy,,Oil,1995,14.8527
Transportation,CH4,Energy,,Natural Gas Transmission,1992,36144.4199
Residential,N2O,Energy,,Other,1995,57.3126
Residential,N2O,other,,Lawn Fertilizer,1995,76.7911
Residential,CH4,Energy,,Coal,1995,15.4289
Residential,CH4,Energy,,Oil,1995,306.7628
Transportation,CH4,Energy,,Natural Gas Transmission,1990,33854.2641
Residential,CH4,Energy,,Other,1995,4298.4482
Residential,CO2,Energy,,Coal,1995,4548.5099
Residential,CO2,Energy,,Oil,1995,2761251.241
Transportation,CH4,Energy,,Natural Gas Transmission,1991,32711.1076
Residential,CO2,other,,"Soaps, detergents, shampoos",1995,82095.9005
Residential,CO2,other,,Food additives,1995,13682.6501
Residential,CO2,other,,Sequestration in housing units,1995,-732288.153
Residential,CO,Energy,,Coal,1995,0.5736
Residential,CO,Energy,,Oil,1995,452.2297
Commercial,CO,Energy,,Natural gas,2002,5246.0984
Residential,CO,Energy,,Other,1995,82166.6667
Residential,Ethane,Energy,,Other,1995,269.5
Residential,HFC-134a,Energy,,Refrigeration,1995,0.14
Residential,HFC-134a,Energy,,Air conditioning,1995,0
Residential,HFC-32,Energy,,Air conditioning,1995,0
Residential,HFC-125,Energy,,Air conditioning,1995,0
Residential,Biomass CO2,Biomass,,Solid biomass,1995,1750467.235
Industrial,N2O,Energy,Stationary source,Coal,1995,49.0815
Industrial,N2O,Energy,Stationary source,Oil,1995,18.2847
Commercial,CO,Energy,,Natural gas,2003,5246.0984
Industrial,N2O,Energy,Stationary source,Other,1995,64.5818
Industrial,N2O,Energy,Off-highway vehicle,Oil,1995,15.8034
Industrial,N2O,Energy,Off-highway vehicle,Other,1995,0.0929
Industrial,CH4,Energy,Stationary source,Coal,1995,327.21
Industrial,CH4,Energy,Stationary source,Oil,1995,172.667
Commercial,CO,Energy,,Natural gas,2004,5246.0984
Industrial,CH4,Energy,Stationary source,Other,1995,411.3091
Industrial,CH4,Energy,Off-highway vehicle,Oil,1995,35.5575
Industrial,CH4,Energy,Off-highway vehicle,Other,1995,0.2089
Industrial,CH4,Energy,,Coal storage,1995,392.3571
Industrial,CH4,Energy,,Oil Refining,1995,1167.1422
Industrial,CH4,other,,Peat mining,1995,350.3488
Industrial,CH4,other,,Industrial wastewater treatment,1995,6342.5199
Industrial,CO2,Energy,,Coal,1995,3121060.741
Industrial,CO2,Energy,,Oil,1995,6022904.329
Commercial,CO,Energy,,Natural gas,2005,5246.0984
Industrial,CO2,other,,Taconite induration ,1995,1487750.706
Industrial,CO2,other,,Steel production,1995,0
Industrial,CO2,other,,Ammonia Manufacture,1995,32400
Industrial,CO2,other,,Glass manufacture,1995,7786.451
Industrial,CO2,other,,Secondary lead production,1995,0
Industrial,CO2,other,,Paraffinic wax consumption,1995,37720.9541
Industrial,CO2,other,,Peat Mining/Use,1995,32395.1523
Industrial,CO2,other,,Industrial solvent release,1995,32126.2309
Industrial,CO2,other,,Other industrial VOC and TRI releases,1995,339406.5926
Industrial,CO,Energy,,Coal,1995,1630.8333
Industrial,CO,Energy,,Oil,1995,35936.1667
Commercial,CO,Energy,,Natural gas,2006,4803.0689
Industrial,CO,Energy,,Other,1995,60561.1667
Industrial,CO,Energy,,Oil Refining,1995,57723.6333
Industrial,CO,other,,Other industrial process,1995,6482.3767
Industrial,CO as CO2,Energy,,Oil Refining,1995,90746.7467
Industrial,CO as CO2,other,,Other industrial process,1995,10190.8795
Industrial,HFCs,other,,Insulating foam manufacture,1995,0
Industrial,SF6,other,,Magnesium casting,1995,10.1169
Industrial,Biomass CO2,Biomass,,Solid biomass,1995,2062843.693
Industrial,Biomass CO2,Biomass,,Liquid biofuels,1995,3549.2622
Industrial,Biomass CO2,Biomass,,Biogas,1995,21281.8164
Transportation,N2O,Energy,,Passenger Cars,1995,1752.9397
Transportation,N2O,Energy,,Light-Duty Trucks,1995,1611.481
Transportation,N2O,Energy,,Heavy-Duty Trucks,1995,62.7361
Transportation,N2O,Energy,,School Bus,1995,2.2947
Transportation,N2O,Energy,,Transit Bus,1995,0.2591
Transportation,N2O,Energy,,Motorcycle,1995,2.4769
Transportation,N2O,Energy,,RV,1995,11.7934
Transportation,N2O,Energy,,Federal Bus,1995,0.0029
Transportation,N2O,Energy,,Railroad,1995,32.3752
Transportation,N2O,Energy,,Marine,1995,11.4536
Transportation,N2O,Energy,,Military and Other Off-highway,1995,0
Transportation,N2O,Energy,,Aviation,1995,130.3895
Industrial,CO,Energy,,Natural gas,1996,4487
Transportation,CH4,Energy,,Passenger Cars,1995,2019.1688
Transportation,CH4,Energy,,Light-Duty Trucks,1995,1580.7282
Transportation,CH4,Energy,,Heavy-Duty Trucks,1995,202.8864
Transportation,CH4,Energy,,School Bus,1995,6.4456
Transportation,CH4,Energy,,Transit Bus,1995,0.2693
Transportation,CH4,Energy,,Motorcycle,1995,24.9438
Transportation,CH4,Energy,,RV,1995,7.0015
Transportation,CH4,Energy,,Federal Bus,1995,0.0017
Transportation,CH4,Energy,,Railroad,1995,101.1726
Transportation,CH4,Energy,,Marine,1995,25.7633
Transportation,CH4,Energy,,Aviation,1995,159.7834
Industrial,CO,Energy,,Natural gas,1997,4455
Transportation,CO2,Energy,,Passenger Cars,1995,10851585.32
Transportation,CO2,Energy,,Light-Duty Trucks,1995,9121739.855
Transportation,CO2,Energy,,Heavy-Duty Trucks,1995,5520509.97
Transportation,CO2,Energy,,School Bus,1995,173606.5738
Transportation,CO2,Energy,,Transit Bus,1995,124309.331
Transportation,CO2,Energy,,Motorcycle,1995,54574.3928
Transportation,CO2,Energy,,RV,1995,342487.3143
Transportation,CO2,Energy,,Federal Bus,1995,33.0453
Transportation,CO2,Energy,,Railroad,1995,1296325.839
Transportation,CO2,Energy,,Marine,1995,395788.8193
Transportation,CO2,Energy,,Military and Other Off-highway,1995,3005.5407
Transportation,CO2,Energy,,Aviation,1995,4131191.03
Industrial,CO,Energy,,Natural gas,2000,4386
Transportation,CO,Energy,,Passenger Cars,1995,1019852.513
Transportation,CO,Energy,,Light-Duty Trucks,1995,645270.4699
Transportation,CO,Energy,,Heavy-Duty Trucks,1995,134641.5509
Transportation,CO,Energy,,Railroad,1995,2204.1667
Transportation,CO,Energy,,Marine,1995,3911
Transportation,CO,Energy,,Military and Other Off-highway,1995,522595.3333
Transportation,CO,Energy,,Aviation,1995,4694.6667
Commercial,CO,Energy,,Natural gas,2007,4360.0395
Industrial,CO,Energy,,Natural gas,2001,4359
Industrial,CO,Energy,,Natural gas,1999,4354
Industrial,CO,Energy,,Natural gas,1998,4340
Transportation,HFC-134a,Energy,,MAC,1995,68.1046
Transportation,Biomass CO2,Biomass,,Passenger Cars,1995,468912.4752
Transportation,Biomass CO2,Biomass,,Light-Duty Trucks,1995,386417.245
Transportation,Biomass CO2,Biomass,,Heavy-Duty Trucks,1995,23591.2539
Transportation,Biomass CO2,Biomass,,School Bus,1995,699.9868
Transportation,Biomass CO2,Biomass,,Transit Bus,1995,14.8905
Transportation,Biomass CO2,Biomass,,Motorcycle,1995,2350.5065
Transportation,Biomass CO2,Biomass,,RV,1995,12226.0253
Transportation,Biomass CO2,Biomass,,Federal Bus,1995,1.4279
Transportation,Biomass CO2,Biomass,,Marine,1995,14684.473
Transportation,Biomass CO2,Biomass,,Military and Other Off-highway,1995,0
Transportation,Biomass CO2,Biomass,,Other,1995,0
Agriculture,N2O,Energy,,Oil,1996,55.8574
Agriculture,N2O,Energy,,Other,1996,0.1648
Agriculture,N2O,Agriculture,,Agricultural Burning,1996,114.2216
Agriculture,N2O,Agriculture,,Crop Residues ,1996,5142.2645
Agriculture,N2O,Agriculture,,Cultivated Histosols,1996,1011.0492
Agriculture,N2O,Agriculture,,Deposition ,1996,1875.5913
Agriculture,N2O,Agriculture,,Feedlot ,1996,3462.6677
Agriculture,N2O,Agriculture,,Fertilizer ,1996,11453.8889
Agriculture,N2O,Agriculture,,Legumes ,1996,5623.3763
Agriculture,N2O,Agriculture,,Prescribed Burn ,1996,0
Agriculture,N2O,Agriculture,,Manure Soil Applications ,1996,2187.7121
Agriculture,N2O,Agriculture,,Runoff ,1996,4226.3697
Agriculture,N2O,Agriculture,,Wildfire ,1996,35.0852
Agriculture,CH4,Energy,,Oil,1996,377.5482
Agriculture,CH4,Energy,,Other,1996,0.9268
Agriculture,CH4,Agriculture,,Agricultural Burning,1996,2817.8195
Agriculture,CH4,Agriculture,,Manure ,1996,75370.4465
Agriculture,CH4,Agriculture,,Prescribed Burn ,1996,0
Agriculture,CH4,Agriculture,,Ruminants ,1996,240657.6007
Agriculture,CH4,Agriculture,,Wild Rice ,1996,5085.7024
Agriculture,CH4,Agriculture,,Wildfire ,1996,651.4269
Agriculture,CO2,Energy,,Oil,1996,3098528.905
Agriculture,CO2,Agriculture,,Erosion ,1996,107029.0267
Agriculture,CO2,Agriculture,,Histosol Cultivation ,1996,5158284.304
Agriculture,CO2,Agriculture,,Liming of Fields ,1996,47423.4909
Agriculture,CO2,Agriculture,,Urea Applications ,1996,319220.0113
Agriculture,CO,Energy,,Energy,1996,22088
Agriculture,Biomass CO2,Biomass,,Ethanol,1996,6297.3811
Agriculture,Biomass CO2,Biomass,,Biodiesel,1996,0
Agriculture,Biomass CO2,Agriculture,,Prescribed Burn ,1996,0
Commercial,N2O,Energy,,Coal,1996,5.4178
Commercial,N2O,Energy,,Oil,1996,5.4691
Industrial,CO,Energy,,Natural gas,1995,4076.5
Commercial,N2O,Energy,,Other,1996,5.3004
Commercial,N2O,other,,Medical Uses,1996,293.7998
Commercial,CH4,Energy,,Coal,1996,36.1183
Commercial,CH4,Energy,,Oil,1996,102.6686
Industrial,CO,Energy,,Natural gas,2008,4009.29
Commercial,CH4,Energy,,Other,1996,396.6681
Commercial,CO2,Energy,,Coal,1996,346579.6688
Commercial,CO2,Energy,,Oil,1996,852684.3946
Industrial,CO,Energy,,Natural gas,2009,4009.29
Commercial,CO2,Energy,,Other,1996,54.4524
Commercial,CO2,other,,Limestone use,1996,0
Commercial,CO2,other,,Solvent uses,1996,104122.415
Commercial,CO,Energy,,Coal,1996,188
Commercial,CO,Energy,,Oil,1996,982.2
Industrial,CO,Energy,,Natural gas,2010,4009.29
Commercial,CO,Energy,,Other,1996,129
Commercial,Biomass CO2,Biomass,,Solid biomass,1996,161383.2615
Commercial,Biomass CO2,Biomass,,Liquid biofuels,1996,2004.6544
Electricity Generation,N2O,Energy,,Coal,1996,300.4506
Electricity Generation,N2O,Energy,,Oil,1996,98.5848
Commercial,CO,Energy,,Natural gas,2008,3917.01
Electricity Generation,N2O,Energy,,Other,1996,188.2346
Electricity Generation,N2O,Energy,,Energy-Net Electricity Imports,1996,219.8488
Electricity Generation,CH4,Energy,,Coal,1996,235.9713
Electricity Generation,CH4,Energy,,Oil,1996,12.8774
Commercial,CO,Energy,,Natural gas,2009,3917.01
Electricity Generation,CH4,Energy,,Other,1996,298.6116
Electricity Generation,CH4,Energy,,Hydroelectric,1996,212.4047
Electricity Generation,CH4,Energy,,Coal storage,1996,2345.6547
Electricity Generation,CH4,Energy,,Energy-Net Electricity Imports,1996,1149.7685
Electricity Generation,CO2,Energy,,Coal,1996,34384033.74
Electricity Generation,CO2,Energy,,Oil,1996,810207.8979
Commercial,CO,Energy,,Natural gas,2010,3917.01
Electricity Generation,CO2,Energy,,Other,1996,558667.6559
Electricity Generation,CO2,Energy,,FGD,1996,1819.9745
Electricity Generation,CO2,Energy,,Energy-Net Electricity Imports,1996,13315484.59
Electricity Generation,CO,Energy,,Coal,1996,4999.9882
Electricity Generation,CO,Energy,,Oil,1996,111.5995
Industrial,CO,Energy,,Natural gas,2007,3788.8029
Electricity Generation,CO,Energy,,Other,1996,1444.2707
Electricity Generation,CO,Energy,,Energy-Net Electricity Imports,1996,2489.9402
Electricity Generation,SF6,Energy,,Energy,1996,23.8739
Electricity Generation,SF6,Energy,,Energy-Net Electricity Imports,1996,8.7517
Electricity Generation,Biomass CO2,Biomass,,Solid biomass,1996,1386801.355
Electricity Generation,Biomass CO2,Biomass,,Liquid biofuels,1996,0
Electricity Generation,Biomass CO2,Biomass,,Biogas,1996,80611.8418
Waste,N2O,Energy,Incinerated Waste,Waste Sector RDF (energy),1996,3.2532
Waste,N2O,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),1996,0
Waste,N2O,Energy,Incinerated Waste,Sludge Incineration (energy),1996,2.5177
Waste,N2O,Energy,Associated Incinerator Fuels,Bituminous coal,1996,0
Waste,N2O,Energy,Associated Incinerator Fuels,Wood,1996,0.3597
Waste,N2O,Energy,Associated Incinerator Fuels,Natural gas-steam,1996,0.9235
Waste,N2O,Energy,Associated Incinerator Fuels,Propane,1996,0.1065
Waste,N2O,Energy,Associated Incinerator Fuels,Distillate fuel oil-steam,1996,0.0535
Waste,N2O,Energy,Associated Incinerator Fuels,Natural gas-internal combustion engine,1996,0
Waste,N2O,Energy,Associated Incinerator Fuels,Distillate fuel oil-internal combustion,1996,0.0039
Waste,N2O,Energy,Waste Processing,Landfill Operations (energy),1996,0.2326
Waste,N2O,Energy,Waste Processing,Yard Waste Preprocessing (energy),1996,0.0734
Waste,N2O,Energy,Waste Processing,MMSW Compost Preprocessing (energy),1996,0.0099
Waste,N2O,Energy,Waste Processing,MRF (energy),1996,0.1848
Waste,N2O,Energy,Waste Processing,RDF Processing (energy),1996,0.0653
Waste,N2O,Energy,Waste Processing,Incinerator Ash Disposal (energy),1996,0.0001
Waste,N2O,Energy,Waste Processing,Hazardous Waste (energy),1996,7.5306
Waste,N2O,Waste,,LFG Combustion/Flaring,1996,0.0578
Waste,N2O,Waste,,Rural Open Burning,1996,10.543
Waste,N2O,Waste,,Medical Waste Incineration,1996,1.6677
Waste,N2O,Waste,,Misc. Industrial/Comm Waste Incineration,1996,0.6319
Waste,N2O,Waste,,Municipal Wastewater,1996,264.3596
Waste,N2O,Waste,,Biosolids Land Application,1996,73.2121
Waste,N2O,Waste,,MMSW Waste Composting ,1996,24.1069
Waste,CH4,Energy,Incinerated Waste,Waste Sector RDF (energy),1996,0.036
Waste,CH4,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),1996,0
Waste,CH4,Energy,Incinerated Waste,Sludge Incineration (energy),1996,315.944
Waste,CH4,Energy,Associated Incinerator Fuels,Bituminous coal,1996,0
Waste,CH4,Energy,Associated Incinerator Fuels,Wood,1996,0.5669
Waste,CH4,Energy,Associated Incinerator Fuels,Natural gas-steam,1996,0.9235
Waste,CH4,Energy,Associated Incinerator Fuels,Propane,1996,0.024
Waste,CH4,Energy,Associated Incinerator Fuels,Distillate fuel oil-steam,1996,0.0268
Waste,CH4,Energy,Associated Incinerator Fuels,Natural gas-internal combustion engine,1996,0
Waste,CH4,Energy,Associated Incinerator Fuels,Distillate fuel oil-internal combustion,1996,0.0073
Waste,CH4,Energy,Waste Processing,Landfill Operations (energy),1996,0.5234
Waste,CH4,Energy,Waste Processing,Yard Waste Preprocessing (energy),1996,0.1651
Waste,CH4,Energy,Waste Processing,MMSW Compost Preprocessing (energy),1996,0.0222
Waste,CH4,Energy,Waste Processing,MRF (energy),1996,0.4159
Waste,CH4,Energy,Waste Processing,RDF Processing (energy),1996,0.147
Waste,CH4,Energy,Waste Processing,Incinerator Ash Disposal (energy),1996,0.0001
Waste,CH4,Waste,,LFG Combustion/Flaring,1996,160.5749
Waste,CH4,Waste,,Rural Open Burning,1996,456.8621
Waste,CH4,Waste,,Municipal Wastewater,1996,16591.4425
Waste,CH4,Waste,,MMSW composting,1996,254.724
Waste,CH4,Waste,,MMSW Landfills,1996,142797.6076
Waste,CH4,Waste,,Industrial Landfills,1996,4022.1033
Waste,CO2,Energy,Incinerated Waste,Waste Sector RDF (energy),1996,11864.124
Waste,CO2,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),1996,0
Waste,CO2,Energy,Associated Incinerator Fuels,Bituminous coal,1996,0
Waste,CO2,Energy,Associated Incinerator Fuels,Natural gas-steam,1996,54257.1155
Waste,CO2,Energy,Associated Incinerator Fuels,Residual fuel oil,1996,4655.8652
Waste,CO2,Energy,Associated Incinerator Fuels,Waste solvent,1996,6937.1036
Waste,CO2,Energy,Associated Incinerator Fuels,Propane,1996,1643.6184
Waste,CO2,Energy,Associated Incinerator Fuels,Distillate fuel oil-steam,1996,9887.4378
Waste,CO2,Energy,Associated Incinerator Fuels,Natural gas-internal combustion engine,1996,0
Waste,CO2,Energy,Associated Incinerator Fuels,Distillate fuel oil-internal combustion,1996,135.0234
Waste,CO2,Energy,Waste Processing,Landfill Operations (energy),1996,9313.4663
Waste,CO2,Energy,Waste Processing,Yard Waste Preprocessing (energy),1996,2937.7465
Waste,CO2,Energy,Waste Processing,MMSW Compost Preprocessing (energy),1996,395.7433
Waste,CO2,Energy,Waste Processing,MRF (energy),1996,7400.767
Waste,CO2,Energy,Waste Processing,RDF Processing (energy),1996,2616.177
Waste,CO2,Energy,Waste Processing,Incinerator Ash Disposal (energy),1996,2.5562
Waste,CO2,Energy,Waste Processing,Hazardous Waste (energy),1996,72993.0234
Waste,CO2,Waste,,Rural Open Burning,1996,22118.752
Waste,CO2,Waste,,Medical Waste Incineration,1996,12596.9978
Waste,CO2,Waste,,Misc. Industrial/Comm Waste Incineration,1996,2387.8569
Waste,CO2,Waste,,Limestone use,1996,0
Waste,CO2,Waste,,Sequestration in demolition/construction/landfills,1996,-839991.25
Waste,CO,Energy,Incinerated Waste,Waste Sector RDF (energy),1996,34.88
Waste,CO,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),1996,0
Waste,CO,Energy,Incinerated Waste,Sludge Incineration (energy),1996,775.72
Waste,CO,Energy,Waste Processing,Landfill Operations (energy),1996,48.0138
Waste,CO,Energy,Waste Processing,Yard Waste Preprocessing (energy),1996,15.145
Waste,CO,Energy,Waste Processing,MMSW Compost Preprocessing (energy),1996,2.0402
Waste,CO,Energy,Waste Processing,MRF (energy),1996,38.1533
Waste,CO,Energy,Waste Processing,RDF Processing (energy),1996,13.4872
Waste,CO,Energy,Waste Processing,Incinerator Ash Disposal (energy),1996,0.0132
Waste,CO,Waste,,LFG Flaring,1996,19.97
Waste,CO,Waste,,Rural Open Burning,1996,36584
Waste,CO,Waste,,Medical Waste Incineration,1996,49.59
Waste,CO,Waste,,Soil Roasting,1996,5.58
Waste,CO,Waste,,Hazardous Waste,1996,15
Waste,Biogenic CO2,Biomass,,RDF,1996,19637.6062
Waste,Biogenic CO2,Biomass,,MMSW-mass burn,1996,0
Waste,Biogenic CO2,Biomass,,Wood,1996,5926.3742
Waste,Biogenic CO2,Biomass,,Dried municipal sludge,1996,145848.4565
Waste,Biogenic CO2,Biomass,,Biodiesel,1996,0
Waste,Biogenic CO2,Biomass,,LFG (energy production),1996,81349.5251
Waste,Biogenic CO2,Biomass,,Rural open burning,1996,40883.6601
Waste,Biogenic CO2,Biomass,,Commercial/industrial incineration,1996,4808.2366
Waste,Biogenic CO2,Biomass,,Medical waste incineration,1996,11131.7916
Waste,Biogenic CO2,Biomass,,MMSW landfills,1996,490374.6726
Waste,Biogenic CO2,Biomass,,Industrial landfills,1996,22184.263
Waste,Biogenic CO2,Biomass,,LFG flaring,1996,30695.2365
Waste,Biogenic CO2,Biomass,,WWTP gas flaring,1996,8660.2202
Waste,Biogenic CO2,Biomass,,WWTP ,1996,29364.7165
Residential,N2O,Energy,,Coal,1996,0.0694
Residential,N2O,Energy,,Oil,1996,16.134
Industrial,CO,Energy,,Natural gas,1994,3666
Residential,N2O,Energy,,Other,1996,55.8984
Residential,N2O,other,,Lawn Fertilizer,1996,57.0997
Residential,CH4,Energy,,Coal,1996,13.886
Residential,CH4,Energy,,Oil,1996,348.4878
Industrial,CO,Energy,,Natural gas,2006,3568.3157
Residential,CH4,Energy,,Other,1996,4192.3826
Residential,CO2,Energy,,Coal,1996,4093.6589
Residential,CO2,Energy,,Oil,1996,3240680.909
Industrial,CO,Energy,,Natural gas,2002,3347.8286
Residential,CO2,other,,"Soaps, detergents, shampoos",1996,86181.2867
Residential,CO2,other,,Food additives,1996,13710.6593
Residential,CO2,other,,Sequestration in housing units,1996,-728443.4178
Residential,CO,Energy,,Coal,1996,0.4674
Residential,CO,Energy,,Oil,1996,485.8907
Industrial,CO,Energy,,Natural gas,2003,3347.8286
Residential,CO,Energy,,Other,1996,81847
Residential,Ethane,Energy,,Other,1996,262.85
Residential,HFC-134a,Energy,,Refrigeration,1996,0.2135
Residential,HFC-134a,Energy,,Air conditioning,1996,0
Residential,HFC-32,Energy,,Air conditioning,1996,0
Residential,HFC-125,Energy,,Air conditioning,1996,0
Residential,Biomass CO2,Biomass,,Solid biomass,1996,1707273.887
Industrial,N2O,Energy,Stationary source,Coal,1996,42.1956
Industrial,N2O,Energy,Stationary source,Oil,1996,23.6498
Industrial,CO,Energy,,Natural gas,2004,3347.8286
Industrial,N2O,Energy,Stationary source,Other,1996,65.5222
Industrial,N2O,Energy,Off-highway vehicle,Oil,1996,19.1932
Industrial,N2O,Energy,Off-highway vehicle,Other,1996,0.0835
